Timestamp,Injection_Temperature,Injection_Pressure,Cycle_Time,Cooling_Time,Material_Viscosity,Ambient_Temperature,Machine_Age,Operator_Experience,Maintenance_Hours,Shift,Machine_Type,Material_Grade,Day_of_Week,Temperature_Pressure_Ratio,Total_Cycle_Time,Efficiency_Score,Machine_Utilization,Parts_Per_Hour
2023-01-21 10:00:00,214.9,106.7,45.0,9.5,,21.9,6.7,2.0,41,Evening,Type_C,Standard,Monday,2.014,54.5,0.013,0.442,15.0
2023-01-21 11:00:00,232.8,150.0,19.0,10.0,266.0,,3.8,20.0,42,Day,Type_B,Standard,Sunday,1.552,29.1,0.132,0.591,56.7
2023-01-21 12:00:00,215.9,106.5,45.0,10.9,229.8,22.3,14.5,78.6,55,Night,Type_B,Premium,Saturday,2.027,55.9,0.475,0.026,16.4
2023-01-21 13:00:00,204.7,117.8,35.7,8.6,222.8,19.9,8.2,16.2,43,Day,Type_C,Standard,Friday,1.738,44.3,0.106,0.358,23.6
2023-01-21 14:00:00,233.3,138.1,31.3,9.6,316.5,24.7,11.3,30.4,44,Day,Type_A,Economy,Wednesday,1.689,40.8,0.198,0.194,41.3
2023-01-21 15:00:00,221.5,145.1,29.7,13.8,288.9,25.1,6.8,46.4,51,Day,Type_B,Premium,Tuesday,1.526,43.5,0.288,0.41,47.8
2023-01-21 16:00:00,202.6,145.9,40.9,8.7,226.5,19.0,6.0,47.0,56,Day,Type_C,Standard,Wednesday,1.388,49.7,0.282,0.433,31.2
2023-01-21 17:00:00,212.7,133.1,31.3,8.0,338.5,24.9,6.7,23.0,62,Day,Type_A,Economy,Friday,1.598,39.4,0.132,0.382,38.2
2023-01-21 18:00:00,204.5,130.4,24.7,10.4,235.4,21.3,6.7,59.5,49,Day,Type_B,Standard,Friday,1.569,35.1,0.375,0.416,51.8
2023-01-21 19:00:00,198.4,123.9,30.1,13.8,189.5,24.7,8.6,15.9,57,Evening,Type_A,Standard,Wednesday,1.601,43.9,0.095,0.304,34.3
2023-01-21 20:00:00,226.1,126.7,41.4,11.5,194.9,22.9,8.6,66.9,47,Night,Type_C,Standard,Friday,1.785,52.9,0.426,0.326,18.7
2023-01-21 21:00:00,237.9,106.7,45.0,10.8,182.4,23.1,8.0,9.2,42,Day,Type_A,Standard,Saturday,2.229,55.8,0.061,0.371,18.1
2023-01-21 22:00:00,198.2,102.7,45.0,12.1,225.5,22.7,2.9,10.9,49,Day,Type_A,Standard,Monday,1.93,57.1,0.068,0.61,15.0
2023-01-21 23:00:00,221.8,114.9,37.6,8.0,354.3,25.6,7.9,2.6,51,Night,Type_B,Standard,Thursday,1.929,45.6,0.016,0.35,15.2
2023-01-22 00:00:00,207.2,112.4,45.0,13.2,192.2,20.7,3.4,48.6,52,Day,Type_A,Premium,Saturday,1.843,58.2,0.3,0.574,35.2
2023-01-22 01:00:00,209.2,108.2,33.9,13.0,258.9,24.4,2.8,17.2,39,Night,Type_A,Standard,Thursday,1.933,46.8,0.115,0.657,32.8
2023-01-22 02:00:00,207.9,125.4,35.5,11.0,200.9,25.4,14.1,8.8,60,Day,Type_B,Standard,Friday,1.657,46.5,0.051,0.044,30.4
2023-01-22 03:00:00,204.6,129.3,34.9,14.5,226.3,24.7,9.5,8.9,61,Evening,Type_A,Standard,Thursday,1.582,49.4,0.052,0.256,29.1
2023-01-22 04:00:00,215.6,116.3,39.3,9.2,1000.0,28.0,10.2,70.5,45,Evening,Type_B,Standard,Sunday,1.853,48.4,0.455,0.246,28.0
2023-01-22 05:00:00,205.0,137.2,45.0,14.8,229.0,22.3,6.6,54.9,60,Evening,Type_B,Standard,Monday,1.495,59.8,0.32,0.391,20.4
2023-01-22 06:00:00,218.2,97.9,30.9,12.4,230.9,25.3,13.7,25.2,51,Night,Type_B,Premium,Thursday,2.23,43.3,0.156,0.063,34.2
2023-01-22 07:00:00,214.4,112.1,26.7,11.2,287.7,23.2,9.9,29.7,51,Day,Type_B,Economy,Monday,1.913,37.9,0.185,0.252,43.3
2023-01-22 08:00:00,212.1,104.2,45.0,12.0,261.6,25.9,11.8,20.3,57,Day,Type_A,Standard,Tuesday,2.035,57.0,0.121,0.154,15.0
2023-01-22 09:00:00,204.1,87.0,45.0,11.7,170.8,23.5,6.2,15.9,61,Evening,Type_A,Standard,Wednesday,2.346,56.7,0.092,0.41,15.0
2023-01-22 10:00:00,208.1,113.8,45.0,15.1,338.7,22.8,14.4,75.1,56,Night,Type_C,Premium,Tuesday,1.829,60.1,0.451,0.027,15.0
2023-01-22 11:00:00,224.1,113.2,29.4,9.3,260.6,26.2,12.5,5.0,38,Day,Type_C,Premium,Sunday,1.98,38.7,0.034,0.136,32.7
2023-01-22 12:00:00,221.0,137.7,33.5,10.1,259.7,22.6,13.0,17.3,53,Night,Type_A,Standard,Sunday,1.605,43.6,0.106,0.1,34.4
2023-01-22 13:00:00,203.3,124.5,45.0,14.6,244.0,20.8,3.4,13.7,46,Day,Type_B,Economy,Wednesday,1.633,59.6,0.088,0.595,15.0
2023-01-22 14:00:00,216.2,99.6,30.8,10.5,209.5,22.7,4.8,21.7,57,Day,Type_B,Economy,Friday,2.17,41.3,0.129,0.487,33.8
2023-01-22 15:00:00,224.0,142.8,45.0,14.3,261.2,25.0,5.0,19.4,53,Evening,Type_B,Economy,Thursday,1.569,59.3,0.119,0.49,19.0
2023-01-22 16:00:00,195.0,133.3,33.9,16.2,282.2,26.5,4.8,22.9,50,Day,Type_B,Economy,Saturday,1.462,50.2,0.143,0.51,31.2
2023-01-22 17:00:00,221.5,123.7,40.9,11.0,144.9,24.0,13.0,5.5,42,Evening,Type_A,Economy,Friday,1.79,51.8,0.036,0.107,18.6
2023-01-22 18:00:00,207.0,111.6,24.6,13.7,208.2,26.5,1.4,22.6,55,Day,Type_B,Standard,Monday,1.855,38.3,0.137,0.655,45.7
2023-01-22 19:00:00,221.8,100.6,37.5,9.1,226.7,21.2,2.1,9.3,44,Day,Type_A,Standard,Saturday,2.205,46.6,0.061,0.673,29.6
2023-01-22 20:00:00,205.8,109.4,16.3,13.9,264.2,23.0,4.8,7.1,51,Evening,Type_B,Standard,Friday,1.881,30.1,0.044,0.505,45.0
2023-01-22 21:00:00,193.3,131.3,45.0,12.5,350.0,23.4,3.8,3.0,54,Evening,Type_C,Standard,Thursday,1.472,57.5,0.018,0.545,15.0
2023-01-22 22:00:00,195.5,143.3,45.0,13.2,194.1,23.8,4.2,44.1,40,Day,Type_B,Standard,Sunday,1.364,58.2,0.294,0.574,19.5
2023-01-22 23:00:00,215.6,138.1,26.2,10.4,210.7,24.2,12.2,17.7,46,Day,Type_A,Standard,Sunday,1.56,36.6,0.114,0.145,42.4
2023-01-23 00:00:00,218.1,107.7,45.0,8.0,209.8,25.4,8.9,30.6,37,Day,Type_C,Standard,Thursday,2.026,53.0,0.208,0.332,15.0
2023-01-23 01:00:00,204.1,98.2,45.0,13.3,192.4,23.2,1.1,40.0,54,Day,Type_C,Standard,Friday,2.079,58.3,0.243,0.677,18.7
2023-01-23 02:00:00,222.7,117.1,24.9,8.0,220.5,24.4,7.0,35.1,54,Night,Type_C,Premium,Sunday,1.901,32.9,0.214,0.389,42.7
2023-01-23 03:00:00,195.1,88.5,30.1,11.2,308.4,24.1,6.7,20.1,54,Night,Type_B,Standard,Tuesday,2.205,41.3,0.122,0.403,21.8
2023-01-23 04:00:00,214.2,119.8,25.3,14.4,,22.3,2.6,15.7,56,Day,Type_A,Economy,Wednesday,1.787,39.6,0.094,0.595,49.6
2023-01-23 05:00:00,200.5,112.8,41.3,12.5,278.2,24.0,10.5,15.1,48,Day,Type_C,Standard,Tuesday,1.777,53.8,0.096,0.23,15.0
2023-01-23 06:00:00,207.2,108.0,29.7,16.9,146.9,24.0,10.8,31.7,63,Night,Type_B,Economy,Saturday,1.918,46.6,0.181,0.19,32.4
2023-01-23 07:00:00,215.6,91.1,19.8,14.6,206.8,24.0,11.1,21.5,44,Evening,Type_C,Premium,Friday,2.367,34.4,0.14,0.203,41.5
2023-01-23 08:00:00,204.7,122.7,35.4,10.4,221.7,24.4,11.2,57.7,58,Evening,Type_A,Premium,Monday,1.668,45.8,0.342,0.18,35.2
2023-01-23 09:00:00,210.4,107.0,45.0,12.1,400.0,24.5,1.0,63.3,46,Evening,Type_A,Standard,Sunday,1.966,57.1,0.406,0.719,22.0
2023-01-23 10:00:00,227.1,97.5,37.7,11.9,225.3,23.5,14.4,6.6,49,Day,Type_C,Standard,Friday,2.33,49.6,0.042,0.032,20.2
2023-01-23 11:00:00,208.1,80.0,44.3,8.0,126.4,27.0,12.4,5.4,54,Day,Type_B,Standard,Saturday,2.601,52.3,0.033,0.127,15.0
2023-01-23 12:00:00,225.0,114.6,39.1,9.6,134.3,22.1,13.7,30.9,38,Night,Type_A,Standard,Monday,1.964,48.7,0.208,0.073,26.3
2023-01-23 13:00:00,201.4,141.6,45.0,10.6,247.2,23.1,1.2,11.8,48,Evening,Type_A,Standard,Thursday,1.423,55.6,0.074,0.698,18.6
2023-01-23 14:00:00,221.4,139.9,40.3,8.0,294.2,28.0,14.1,1.6,57,Day,Type_B,Economy,Friday,1.582,48.3,0.009,0.044,15.0
2023-01-23 15:00:00,232.3,108.1,34.8,12.1,273.9,22.5,12.3,66.9,39,Day,Type_A,Standard,Thursday,2.148,46.9,0.448,0.143,39.8
2023-01-23 16:00:00,185.3,106.0,37.6,11.4,257.3,21.9,12.7,8.7,39,Day,Type_B,Standard,Friday,1.749,49.0,0.058,0.122,15.0
2023-01-23 17:00:00,205.4,122.0,45.0,8.0,346.8,26.1,2.3,80.5,44,Evening,Type_B,Standard,Saturday,1.683,53.0,0.523,0.66,24.1
2023-01-23 18:00:00,221.9,100.0,45.0,13.0,208.1,20.5,11.3,38.9,46,Day,Type_C,Premium,Wednesday,2.219,58.0,0.25,0.188,15.4
2023-01-23 19:00:00,212.6,119.5,26.2,13.8,320.0,24.2,14.4,44.1,51,Day,Type_A,Standard,Saturday,1.778,39.9,0.274,0.028,40.9
2023-01-23 20:00:00,219.5,126.5,37.4,12.6,150.0,28.0,10.5,7.7,50,Night,Type_C,Standard,Tuesday,1.735,49.9,0.048,0.225,16.5
2023-01-23 21:00:00,207.8,133.4,41.0,11.2,186.5,21.7,9.0,9.0,46,Day,Type_A,Standard,Tuesday,1.557,52.2,0.058,0.309,20.7
2023-01-23 22:00:00,216.0,113.5,34.4,13.5,142.3,20.8,14.2,23.1,51,Day,Type_B,Premium,Monday,1.903,47.8,0.143,0.038,33.4
2023-01-23 23:00:00,213.1,111.9,19.9,13.7,225.3,21.8,7.2,6.7,60,Day,Type_A,Premium,Wednesday,1.904,33.6,0.039,0.364,45.6
2023-01-24 00:00:00,229.0,101.8,27.0,12.8,241.3,26.6,9.4,11.9,45,Day,Type_B,Standard,Wednesday,2.249,39.7,0.077,0.29,39.0
2023-01-24 01:00:00,218.1,102.6,31.4,9.9,253.2,27.1,7.7,12.6,39,Day,Type_C,Standard,Saturday,2.125,41.3,0.085,0.393,32.0
2023-01-24 02:00:00,219.1,111.6,45.0,12.7,249.3,23.9,14.1,6.2,48,Night,Type_C,Standard,Friday,1.963,57.7,0.039,0.048,15.0
2023-01-24 03:00:00,210.1,120.5,43.3,15.0,185.3,26.3,2.1,7.9,42,Night,Type_B,Standard,Wednesday,1.743,58.3,0.052,0.681,15.0
2023-01-24 04:00:00,209.1,128.7,21.8,10.5,231.1,27.7,8.0,47.6,49,Day,Type_B,Premium,Friday,1.625,32.3,0.3,0.352,53.8
2023-01-24 05:00:00,209.8,103.0,35.1,17.2,156.1,28.0,10.6,6.5,49,Day,Type_C,Standard,Monday,2.038,52.4,0.041,0.221,19.7
2023-01-24 06:00:00,219.7,137.4,45.0,10.7,368.3,24.5,12.1,1.9,41,Evening,Type_C,Premium,Tuesday,1.599,55.7,0.012,0.154,15.0
2023-01-24 07:00:00,209.9,110.9,29.6,12.1,223.4,20.4,9.2,30.8,51,Day,Type_C,Economy,Friday,1.893,41.7,0.191,0.29,34.3
2023-01-24 08:00:00,218.5,114.7,45.0,10.3,211.3,23.4,13.7,112.9,48,Day,Type_A,Standard,Friday,1.905,55.3,0.715,0.065,32.1
2023-01-24 09:00:00,239.9,103.8,22.0,12.6,394.1,24.2,14.2,13.1,45,Night,Type_C,Standard,Saturday,2.311,34.6,0.084,0.042,35.4
2023-01-24 10:00:00,225.5,80.0,16.6,8.0,168.6,24.6,1.9,4.8,39,Day,Type_A,Standard,Wednesday,2.818,24.6,0.032,0.703,56.1
2023-01-24 11:00:00,211.1,128.3,45.0,10.6,174.6,24.8,6.6,26.3,68,Day,Type_A,Economy,Friday,1.646,55.6,0.145,0.368,19.2
2023-01-24 12:00:00,229.4,126.1,30.8,9.3,176.1,27.4,1.3,72.0,76,Day,Type_A,Standard,Friday,1.82,40.1,0.372,0.565,54.9
2023-01-24 13:00:00,210.1,110.8,20.0,12.3,239.8,27.8,5.6,47.0,59,Day,Type_A,Economy,Sunday,1.897,32.4,0.276,0.441,49.3
2023-01-24 14:00:00,190.5,116.0,31.6,14.5,278.5,24.9,8.5,30.2,64,Day,Type_C,Standard,Tuesday,1.643,46.1,0.171,0.294,26.7
2023-01-24 15:00:00,202.9,122.7,38.9,13.6,305.5,27.4,13.8,12.4,53,Day,Type_C,Standard,Thursday,1.653,52.5,0.076,0.061,19.4
2023-01-24 16:00:00,192.6,91.6,42.8,8.0,400.0,26.0,12.9,24.4,44,Day,Type_C,Standard,Friday,2.103,50.8,0.159,0.112,15.0
2023-01-24 17:00:00,210.8,107.1,17.5,17.1,124.6,25.4,2.8,3.9,51,Evening,Type_B,Standard,Sunday,1.969,34.6,0.024,0.607,47.9
2023-01-24 18:00:00,215.2,126.9,28.8,12.7,293.7,27.1,2.3,35.1,48,Day,Type_B,Standard,Tuesday,1.696,41.6,0.222,0.643,43.2
2023-01-24 19:00:00,235.1,96.2,37.1,10.1,207.0,25.5,9.2,39.7,49,Day,Type_B,Standard,Thursday,2.444,47.2,0.25,0.289,29.7
2023-01-24 20:00:00,218.9,119.4,42.7,12.4,205.2,28.0,8.4,101.6,68,Evening,Type_A,Standard,Wednesday,1.833,55.1,0.559,0.288,31.8
2023-01-24 21:00:00,212.4,94.7,26.1,12.4,203.2,22.5,4.7,10.0,43,Night,Type_C,Standard,Thursday,2.244,38.5,0.066,0.538,31.6
2023-01-24 22:00:00,225.0,122.0,33.7,10.3,186.3,24.4,13.6,1.6,42,Day,Type_B,Standard,Tuesday,1.844,44.1,0.01,0.074,29.2
2023-01-24 23:00:00,188.5,114.5,29.6,12.5,400.0,25.2,14.0,,48,Day,Type_B,Standard,Monday,1.646,42.0,0.156,0.052,26.9
2023-01-25 00:00:00,217.8,90.8,39.4,10.5,315.0,26.3,6.6,37.8,49,Day,Type_B,Economy,Thursday,2.4,49.9,0.238,0.421,21.5
2023-01-25 01:00:00,224.3,132.5,45.0,11.0,246.4,28.0,13.5,47.9,55,Evening,Type_C,Standard,Wednesday,1.693,56.0,0.289,0.074,17.4
2023-01-25 02:00:00,197.3,104.0,32.2,10.3,367.0,25.5,6.4,7.5,49,Day,Type_A,Standard,Tuesday,1.897,42.5,0.047,0.434,25.9
2023-01-25 03:00:00,228.7,102.8,60.0,8.4,155.4,22.7,11.3,10.1,50,Day,Type_A,Standard,Wednesday,2.224,31.4,0.063,0.184,43.8
2023-01-25 04:00:00,219.1,118.0,28.3,12.4,,27.2,7.7,22.6,56,Day,Type_C,Economy,Monday,1.856,40.7,0.135,0.352,36.4
2023-01-25 05:00:00,210.0,132.2,45.0,13.5,127.3,27.1,2.7,13.0,60,Day,Type_B,Standard,Sunday,1.588,58.5,0.076,0.573,21.1
2023-01-25 06:00:00,222.6,99.8,27.0,13.3,198.4,21.7,14.0,60.1,44,Day,Type_C,Standard,Thursday,2.231,40.3,0.391,0.052,37.7
2023-01-25 07:00:00,242.2,115.9,24.2,14.0,256.9,25.6,7.4,20.3,51,Day,Type_A,Economy,Saturday,2.09,38.2,0.126,0.38,54.3
2023-01-25 08:00:00,217.2,121.4,31.6,12.8,252.4,22.4,11.3,49.2,53,Night,Type_A,Economy,Wednesday,1.789,44.4,0.301,0.182,37.0
2023-01-25 09:00:00,218.0,125.4,35.1,10.7,255.9,24.3,6.1,27.1,58,Evening,Type_C,Standard,Sunday,1.738,45.8,0.16,0.419,28.4
2023-01-25 10:00:00,209.5,117.6,30.1,14.1,160.2,23.9,1.3,45.5,55,Day,Type_B,Standard,Thursday,1.781,44.2,0.275,0.664,48.7
2023-01-25 11:00:00,204.8,109.5,22.0,8.6,311.4,27.3,2.4,13.1,48,Day,Type_B,Standard,Thursday,1.87,30.6,0.083,0.638,46.0
2023-01-25 12:00:00,225.0,102.6,40.8,9.7,262.9,25.9,7.9,54.4,57,Day,Type_A,Standard,Thursday,2.193,50.6,0.324,0.336,33.0
2023-01-25 13:00:00,204.7,116.3,39.4,9.6,304.9,23.1,10.7,10.6,45,Day,Type_A,Economy,Friday,1.76,49.0,0.069,0.224,19.3
2023-01-25 14:00:00,215.9,98.9,45.0,14.7,138.7,27.5,5.7,24.7,53,Night,Type_B,Economy,Thursday,2.182,59.7,0.151,0.456,15.0
2023-01-25 15:00:00,209.3,80.0,39.1,14.4,268.7,22.9,10.7,8.2,55,Night,Type_A,Premium,Tuesday,2.616,53.4,0.05,0.206,15.0
2023-01-25 16:00:00,220.7,121.5,45.0,13.2,171.3,26.4,10.8,20.4,57,Day,Type_C,Standard,Monday,1.816,58.2,0.121,0.201,15.0
2023-01-25 17:00:00,219.0,128.6,45.0,14.7,217.2,24.1,10.9,12.5,40,Day,Type_C,Standard,Friday,1.704,59.7,0.083,0.221,15.0
2023-01-25 18:00:00,227.5,80.0,44.4,9.8,287.2,25.1,7.9,10.3,66,Day,Type_A,Economy,Thursday,2.843,54.2,0.058,0.317,15.0
2023-01-25 19:00:00,208.9,99.9,45.0,12.9,251.5,26.8,13.8,103.3,52,Evening,Type_B,Standard,Monday,2.092,57.9,0.637,0.059,15.0
2023-01-25 20:00:00,211.8,124.3,38.2,11.7,189.5,26.9,7.8,6.2,63,Evening,Type_B,Standard,Wednesday,1.704,49.9,0.036,0.327,24.7
2023-01-25 21:00:00,203.3,145.9,34.0,14.1,245.2,28.0,7.3,47.4,59,Night,Type_A,Premium,Thursday,1.393,48.1,0.279,0.362,40.1
2023-01-25 22:00:00,209.7,115.3,40.6,11.7,154.6,25.7,3.8,120.0,49,Evening,Type_A,Standard,Saturday,1.818,52.4,0.755,0.564,36.3
2023-01-25 23:00:00,219.5,104.1,19.6,11.0,345.5,26.5,5.3,1.6,48,Day,Type_B,Premium,Monday,2.109,30.7,0.01,0.491,39.4
2023-01-26 00:00:00,224.1,112.3,38.3,13.4,230.1,25.0,1.6,37.0,43,Evening,Type_B,Economy,Wednesday,1.996,51.6,0.242,0.702,36.2
2023-01-26 01:00:00,203.9,135.6,35.1,14.2,342.3,26.2,9.9,9.7,52,Evening,Type_B,Standard,Saturday,1.504,49.3,0.06,0.253,21.0
2023-01-26 02:00:00,225.4,105.3,42.3,10.3,,26.8,4.5,2.2,34,Evening,Type_B,Standard,Friday,2.141,52.6,0.015,0.582,15.0
2023-01-26 03:00:00,231.3,103.0,45.0,11.8,209.1,25.7,5.3,16.5,37,Day,Type_C,Standard,Tuesday,2.245,56.8,0.112,0.529,15.0
2023-01-26 04:00:00,220.0,107.8,44.9,9.4,194.6,22.3,11.8,,53,Evening,Type_C,Economy,Saturday,2.041,54.3,0.509,0.157,16.0
2023-01-26 05:00:00,237.5,100.7,28.4,8.0,318.3,26.6,5.6,1.4,52,Evening,Type_B,Standard,Thursday,2.359,36.4,0.008,0.465,31.2
2023-01-26 06:00:00,205.7,116.8,45.0,12.5,197.8,26.6,4.4,27.6,45,Evening,Type_C,Standard,Thursday,1.761,57.5,0.178,0.548,15.0
2023-01-26 07:00:00,200.1,139.4,45.0,13.5,296.9,24.6,3.4,21.9,41,Evening,Type_A,Economy,Sunday,1.435,58.5,0.145,0.617,15.0
2023-01-26 08:00:00,193.7,119.8,45.0,12.7,218.2,23.4,11.8,63.0,52,Evening,Type_C,Economy,Sunday,1.616,57.7,0.388,0.155,15.0
2023-01-26 09:00:00,233.0,111.2,23.5,8.0,135.3,28.0,2.8,3.6,55,Evening,Type_B,Economy,Wednesday,2.095,31.5,0.022,0.589,41.0
2023-01-26 10:00:00,222.9,110.6,44.7,11.1,206.2,26.9,7.4,35.3,48,Evening,Type_C,Premium,Monday,2.015,55.8,0.224,0.387,15.8
2023-01-26 11:00:00,214.3,91.6,24.5,8.0,171.8,25.5,8.1,35.2,46,Evening,Type_B,Premium,Wednesday,2.341,32.5,0.226,0.354,42.2
2023-01-26 12:00:00,218.4,128.2,32.8,15.4,,23.7,10.6,34.2,56,Day,Type_A,Premium,Monday,1.703,48.3,0.205,0.21,41.1
2023-01-26 13:00:00,201.5,113.8,41.8,9.3,171.2,24.3,9.9,86.6,48,Day,Type_B,Standard,Monday,1.77,51.1,0.548,0.26,28.0
2023-01-26 14:00:00,244.3,112.3,39.8,15.1,323.0,28.0,12.4,53.0,40,Day,Type_A,Standard,Wednesday,2.176,54.9,0.353,0.141,37.3
2023-01-26 15:00:00,216.6,150.0,45.0,14.4,238.1,26.3,1.6,2.3,45,Evening,Type_B,Standard,Sunday,1.444,59.4,0.015,0.691,15.0
2023-01-26 16:00:00,216.3,119.5,45.0,9.7,232.0,24.9,5.2,20.1,49,Evening,Type_B,Standard,Saturday,1.81,54.7,0.127,0.496,21.2
2023-01-26 17:00:00,223.7,103.7,43.4,9.2,297.9,27.0,4.9,16.2,56,Night,Type_C,Standard,Thursday,2.157,52.6,0.097,0.484,15.0
2023-01-26 18:00:00,220.8,108.6,32.0,12.9,326.7,24.4,3.0,12.1,47,Day,Type_B,Standard,Thursday,2.033,44.9,0.077,0.61,37.4
2023-01-26 19:00:00,217.7,132.2,19.8,9.9,243.2,28.0,5.0,19.0,46,Day,Type_B,Economy,Monday,1.646,29.7,0.122,0.511,47.6
2023-01-26 20:00:00,205.5,116.7,45.0,12.3,194.2,28.0,5.3,15.5,54,Day,Type_A,Standard,Tuesday,1.761,57.3,0.095,0.47,15.6
2023-01-26 21:00:00,220.7,93.4,35.2,10.8,143.7,25.1,8.3,18.0,52,Day,Type_C,Standard,Monday,2.362,46.0,0.111,0.33,24.9
2023-01-26 22:00:00,237.6,128.8,35.8,8.0,199.2,24.7,10.3,117.3,45,Evening,Type_C,Standard,Saturday,1.845,43.8,0.757,0.243,41.9
2023-01-26 23:00:00,231.1,105.0,36.9,8.0,203.3,20.8,6.3,3.8,40,Day,Type_C,Premium,Monday,2.202,44.9,0.025,0.462,26.0
2023-01-27 00:00:00,234.1,143.1,42.7,12.6,252.7,23.0,11.1,77.6,56,Evening,Type_A,Standard,Saturday,1.636,55.2,0.466,0.189,35.7
2023-01-27 01:00:00,208.9,131.2,43.1,10.6,220.6,23.3,5.7,20.6,54,Evening,Type_B,Standard,Friday,1.592,53.7,0.126,0.452,16.7
2023-01-27 02:00:00,203.1,108.3,33.0,10.6,300.8,26.3,5.1,30.3,49,Day,Type_A,Standard,Tuesday,1.876,43.6,0.191,0.5,33.6
2023-01-27 03:00:00,213.5,134.2,35.1,13.7,203.6,25.3,8.6,54.2,27,Night,Type_B,Economy,Tuesday,1.591,48.8,0.391,0.37,31.5
2023-01-27 04:00:00,215.7,116.0,29.4,14.9,240.5,23.3,1.3,14.4,41,Day,Type_A,Standard,Friday,1.859,44.3,0.095,0.724,43.4
2023-01-27 05:00:00,228.1,127.8,28.4,11.3,349.0,25.4,2.1,17.9,48,Day,Type_B,Premium,Sunday,1.785,39.7,0.113,0.653,45.4
2023-01-27 06:00:00,194.7,122.3,28.3,11.1,271.1,27.0,6.9,16.8,41,Night,Type_B,Standard,Friday,1.592,39.5,0.111,0.432,27.9
2023-01-27 07:00:00,233.4,102.3,34.9,13.3,240.3,27.0,14.2,15.1,52,Night,Type_A,Premium,Wednesday,2.281,48.2,0.093,0.039,29.1
2023-01-27 08:00:00,213.1,105.3,26.6,8.6,204.3,22.2,11.1,78.9,48,Day,Type_B,Standard,Thursday,2.023,35.2,0.5,0.198,52.1
2023-01-27 09:00:00,209.9,130.4,16.4,12.6,202.4,25.7,2.2,54.0,47,Day,Type_C,Standard,Wednesday,1.609,29.0,0.344,0.651,59.5
2023-01-27 10:00:00,202.9,110.0,31.8,13.4,189.6,23.2,12.8,4.5,51,Day,Type_A,Premium,Sunday,1.844,45.2,0.028,0.107,28.0
2023-01-27 11:00:00,195.1,108.9,23.9,13.7,208.0,27.8,11.3,4.4,47,Day,Type_C,Economy,Friday,1.791,37.6,0.028,0.191,29.5
2023-01-27 12:00:00,224.9,100.7,37.8,8.0,307.0,27.5,9.6,17.8,59,Night,Type_A,Economy,Friday,2.234,45.8,0.104,0.256,17.2
2023-01-27 13:00:00,215.9,121.4,29.4,10.1,228.9,24.2,12.5,4.1,51,Evening,Type_A,Economy,Wednesday,1.779,39.4,0.026,0.125,33.7
2023-01-27 14:00:00,199.5,145.9,42.9,9.8,163.2,24.4,6.7,30.0,47,Day,Type_A,Standard,Friday,1.367,52.7,0.191,0.425,24.9
2023-01-27 15:00:00,199.5,99.0,24.5,12.2,400.0,25.0,4.1,5.7,53,Night,Type_C,Standard,Wednesday,2.015,36.8,0.035,0.534,31.0
2023-01-27 16:00:00,211.0,115.4,20.7,13.2,269.3,21.4,8.2,23.2,50,Day,Type_B,Economy,Monday,1.829,33.9,0.145,0.342,45.0
2023-01-27 17:00:00,235.0,136.2,35.1,15.7,160.4,26.6,8.7,1.2,45,Day,Type_C,Standard,Wednesday,1.726,50.8,0.008,0.326,28.5
2023-01-27 18:00:00,211.9,113.8,31.3,10.8,214.3,25.4,8.5,12.4,51,Night,Type_B,Economy,Sunday,1.862,42.1,0.077,0.321,24.3
2023-01-27 19:00:00,197.0,121.8,23.3,10.8,253.0,27.9,8.9,34.9,37,Night,Type_A,Premium,Friday,1.617,34.1,0.237,0.331,42.5
2023-01-27 20:00:00,212.1,99.1,45.0,14.9,400.0,23.7,14.3,20.9,54,Night,Type_B,Premium,Monday,2.141,59.9,0.127,0.035,15.0
2023-01-27 21:00:00,211.7,121.4,25.7,12.7,175.5,24.7,13.6,115.9,50,Evening,Type_A,Standard,Saturday,1.744,38.5,0.724,0.068,49.8
2023-01-27 22:00:00,182.6,112.2,27.9,15.2,327.9,22.9,13.3,63.2,52,Evening,Type_C,Standard,Tuesday,1.628,43.1,0.39,0.086,28.0
2023-01-27 23:00:00,214.3,129.8,45.0,12.7,372.4,23.9,12.2,14.3,64,Day,Type_A,Standard,Tuesday,1.652,57.7,0.081,0.126,15.0
2023-01-28 00:00:00,212.2,132.8,43.8,9.1,,23.5,14.2,2.4,46,Evening,Type_A,Economy,Tuesday,1.598,52.9,0.015,0.041,15.0
2023-01-28 01:00:00,223.4,150.0,24.9,8.7,225.1,27.8,2.4,57.1,57,Night,Type_C,Premium,Thursday,1.489,33.6,0.34,0.602,52.6
2023-01-28 02:00:00,237.2,123.7,32.3,8.1,179.3,24.4,4.7,73.7,45,Day,Type_C,Standard,Thursday,1.918,40.4,0.476,0.532,44.9
2023-01-28 03:00:00,228.5,119.9,24.2,13.7,230.2,26.1,7.9,52.5,46,Evening,Type_A,Economy,Thursday,1.906,37.9,0.337,0.363,51.5
2023-01-28 04:00:00,211.8,117.9,45.0,15.0,242.0,25.1,12.9,5.1,41,Day,Type_C,Premium,Friday,1.796,60.0,0.034,0.114,15.0
2023-01-28 05:00:00,201.7,109.7,45.0,16.6,298.2,23.3,8.1,120.0,37,Day,Type_A,Standard,Wednesday,1.839,61.6,0.815,0.376,23.7
